"year","source","target","type","distance"
2007,"Lithuania","Taleban","opposingdirected",200
2007,"Luxembourg","Taleban","opposingdirected",200
2007,"Macedonia","Taleban","opposingdirected",200
2007,"New Zealand","Taleban","opposingdirected",200
2007,"Norway","Taleban","opposingdirected",200
2007,"Pakistan","Taleban","opposingdirected",200
2007,"Poland","Taleban","opposingdirected",200
2007,"Portugal","Taleban","opposingdirected",200
2007,"Rumania","Taleban","opposingdirected",200
2007,"Slovakia","Taleban","opposingdirected",200
2007,"Slovenia","Taleban","opposingdirected",200
2007,"Spain","Taleban","opposingdirected",200
2007,"Sweden","Taleban","opposingdirected",200
2007,"Switzerland","Taleban","opposingdirected",200
2007,"the Netherlands","Taleban","opposingdirected",200
2007,"Turkey","Taleban","opposingdirected",200
2007,"United Kingdom","Taleban","opposingdirected",200
2007,"United States of America","Taleban","opposingdirected",200
2007,"Pakistan","TNSM","opposing",50
2007,"Chad","UFDD","opposing",50
2007,"India","ULFA","opposing",50
2007,"Afghanistan","United States of America","supportive",100
2007,"Pakistan","United States of America","supportive",100
2007,"Saudi Arabia","United States of America","supportive",100
2007,"United Kingdom","United States of America","supportive",100
2007,"India","UNLF","opposing",50
2008,"Albania","Afghanistan","supportive",100
2008,"Australia","Afghanistan","supportive",100
2008,"Austria","Afghanistan","supportive",100
2008,"Azerbaijan","Afghanistan","supportive",100
2008,"Belgium","Afghanistan","supportive",100
2008,"Bulgaria","Afghanistan","supportive",100
2008,"Canada","Afghanistan","supportive",100
2008,"Croatia","Afghanistan","supportive",100
2008,"Czech Republic","Afghanistan","supportive",100
2008,"Denmark","Afghanistan","supportive",100
2008,"Estonia","Afghanistan","supportive",100
2008,"Finland","Afghanistan","supportive",100
2008,"France","Afghanistan","supportive",100
2008,"Georgia","Afghanistan","supportive",100
2008,"Germany","Afghanistan","supportive",100
2008,"Greece","Afghanistan","supportive",100
2008,"Hungary","Afghanistan","supportive",100
2008,"Iceland","Afghanistan","supportive",100
2008,"Ireland","Afghanistan","supportive",100
2008,"Italy","Afghanistan","supportive",100
2008,"Latvia","Afghanistan","supportive",100
2008,"Lithuania","Afghanistan","supportive",100
2008,"Luxembourg","Afghanistan","supportive",100
2008,"New Zealand","Afghanistan","supportive",100
2008,"Norway","Afghanistan","supportive",100
2008,"Pakistan","Afghanistan","supportive",100
2008,"Poland","Afghanistan","supportive",100
2008,"Portugal","Afghanistan","supportive",100
2008,"Rumania","Afghanistan","supportive",100
2008,"Slovakia","Afghanistan","supportive",100
2008,"Slovenia","Afghanistan","supportive",100
2008,"Spain","Afghanistan","supportive",100
2008,"Sweden","Afghanistan","supportive",100
2008,"the Netherlands","Afghanistan","supportive",100
2008,"Turkey","Afghanistan","supportive",100
2008,"United Kingdom","Afghanistan","supportive",100
2008,"United States of America","Afghanistan","supportive",100
2008,"Albania","Al-Mahdi Army","opposingdirected",200
2008,"Armenia","Al-Mahdi Army","opposingdirected",200
2008,"Australia","Al-Mahdi Army","opposingdirected",200
2008,"Azerbaijan","Al-Mahdi Army","opposingdirected",200
2008,"Bosnia-Herzegovina","Al-Mahdi Army","opposingdirected",200
2008,"Bulgaria","Al-Mahdi Army","opposingdirected",200
2008,"Czech Republic","Al-Mahdi Army","opposingdirected",200
2008,"El Salvador","Al-Mahdi Army","opposingdirected",200
2008,"Estonia","Al-Mahdi Army","opposingdirected",200
2008,"FYR","Al-Mahdi Army","opposingdirected",200
2008,"Georgia","Al-Mahdi Army","opposingdirected",200
2008,"Iraq","Al-Mahdi Army","opposing",50
2008,"Kazakhstan","Al-Mahdi Army","opposingdirected",200
2008,"Latvia","Al-Mahdi Army","opposingdirected",200
2008,"Lithuania","Al-Mahdi Army","opposingdirected",200
2008,"Macedonia","Al-Mahdi Army","opposingdirected",200
2008,"Moldova","Al-Mahdi Army","opposingdirected",200
2008,"Mongolia","Al-Mahdi Army","opposingdirected",200
2008,"Poland","Al-Mahdi Army","opposingdirected",200
2008,"Rumania","Al-Mahdi Army","opposingdirected",200
2008,"South Korea","Al-Mahdi Army","opposingdirected",200
2008,"Tonga","Al-Mahdi Army","opposingdirected",200
2008,"Ukraine","Al-Mahdi Army","opposingdirected",200
2008,"United Kingdom","Al-Mahdi Army","opposingdirected",200
2008,"United States of America","Al-Mahdi Army","opposingdirected",200
2008,"Afghanistan","al-Qaida","opposingdirected",200
2008,"Czech Republic","al-Qaida","opposingdirected",200
2008,"Pakistan","al-Qaida","opposingdirected",200
2008,"Rumania","al-Qaida","opposingdirected",200
2008,"United States of America","al-Qaida","opposing",50
2008,"Ethiopia","Al-Shabaab","opposingdirected",200
2008,"Somalia","Al-Shabaab","opposing",50
2008,"Chad","AN","opposing",50
2008,"Algeria","AQIM","opposing",50
2008,"Ethiopia","ARS/UIC","opposingdirected",200
2008,"Somalia","ARS/UIC","opposing",50
2008,"Mali","ATNMC","opposing",50
2008,"DR Congo (Zaire)","BDK","opposing",50
2008,"Pakistan","BLA","opposing",50
2008,"Pakistan","BRA","opposing",50
2008,"DR Congo (Zaire)","CNDP","opposing",50
2008,"India","CPI-Maoist","opposing",50
2008,"Philippines","CPP","opposing",50
2008,"India","DHD - BW","opposing",50
2008,"Colombia","ELN","opposing",50
2008,"Djibouti","Eritrea","opposing",50
2008,"China","ETIM","opposing",50
2008,"Colombia","FARC","opposing",50
2008,"Russia (Soviet Union)","Forces of the Caucasus Emirate","opposing",50
2008,"Russia (Soviet Union)","Georgia","opposingdirected",200
2008,"Israel","Hamas","opposing",50
2008,"Ethiopia","Harakat Ras Kamboni","opposingdirected",200
2008,"Somalia","Harakat Ras Kamboni","opposing",50
2008,"Afghanistan","Hizb-i Islami-yi Afghanistan","opposing",50
2008,"Albania","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Australia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Austria","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Azerbaijan","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Belgium","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Bulgaria","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Canada","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Croatia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Czech Republic","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Denmark","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Estonia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Finland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"France","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Georgia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Germany","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Greece","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Hungary","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Iceland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Ireland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Italy","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Latvia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Lithuania","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Luxembourg","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"New Zealand","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Norway","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Pakistan","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Poland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Portugal","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Rumania","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Slovakia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Slovenia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Spain","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Sweden","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"the Netherlands","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Turkey","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"United Kingdom","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"United States of America","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2008,"Albania","Iraq","supportive",100
2008,"Armenia","Iraq","supportive",100
2008,"Australia","Iraq","supportive",100
2008,"Azerbaijan","Iraq","supportive",100
2008,"Bosnia-Herzegovina","Iraq","supportive",100
2008,"Bulgaria","Iraq","supportive",100
2008,"Czech Republic","Iraq","supportive",100
2008,"El Salvador","Iraq","supportive",100
2008,"Estonia","Iraq","supportive",100
2008,"FYR","Iraq","supportive",100
2008,"Georgia","Iraq","supportive",100
2008,"Kazakhstan","Iraq","supportive",100
2008,"Latvia","Iraq","supportive",100
2008,"Lithuania","Iraq","supportive",100
2008,"Macedonia","Iraq","supportive",100
2008,"Moldova","Iraq","supportive",100
2008,"Mongolia","Iraq","supportive",100
2008,"Poland","Iraq","supportive",100
2008,"Rumania","Iraq","supportive",100
2008,"South Korea","Iraq","supportive",100
2008,"Tonga","Iraq","supportive",100
2008,"Ukraine","Iraq","supportive",100
2008,"United Kingdom","Iraq","supportive",100
2008,"United States of America","Iraq","supportive",100
2008,"Albania","ISI","opposingdirected",200
2008,"Armenia","ISI","opposingdirected",200
2008,"Australia","ISI","opposingdirected",200
2008,"Azerbaijan","ISI","opposingdirected",200
2008,"Bosnia-Herzegovina","ISI","opposingdirected",200
2008,"Bulgaria","ISI","opposingdirected",200
2008,"Czech Republic","ISI","opposingdirected",200
2008,"El Salvador","ISI","opposingdirected",200
2008,"Estonia","ISI","opposingdirected",200
2008,"FYR","ISI","opposingdirected",200
2008,"Georgia","ISI","opposingdirected",200
2008,"Iraq","ISI","opposing",50
2008,"Kazakhstan","ISI","opposingdirected",200
2008,"Latvia","ISI","opposingdirected",200
2008,"Lithuania","ISI","opposingdirected",200
2008,"Macedonia","ISI","opposingdirected",200
2008,"Moldova","ISI","opposingdirected",200
2008,"Mongolia","ISI","opposingdirected",200
2008,"Poland","ISI","opposingdirected",200
2008,"Rumania","ISI","opposingdirected",200
2008,"South Korea","ISI","opposingdirected",200
2008,"Tonga","ISI","opposingdirected",200
2008,"Ukraine","ISI","opposingdirected",200
2008,"United Kingdom","ISI","opposingdirected",200
2008,"United States of America","ISI","opposingdirected",200
2008,"Sudan","JEM","opposing",50
2008,"Iran","Jondullah","opposing",50
2008,"India","Kashmir Insurgents","opposing",50
2008,"India","KCP","opposing",50
2008,"Myanmar (Burma)","KNU","opposing",50
2008,"DR Congo (Zaire)","LRA","opposingdirected",200
2008,"Sudan","LRA","opposingdirected",200
2008,"Uganda","LRA","opposing",50
2008,"Sri Lanka","LTTE","opposing",50
2008,"Philippines","MILF","opposing",50
2008,"Niger","MNJ","opposing",50
2008,"Ethiopia","OLF","opposing",50
2008,"Ethiopia","ONLF","opposing",50
2008,"Burundi","Palipehutu-FNL","opposing",50
2008,"Thailand","Patani insurgents","opposing",50
2008,"Israel","PIJ","opposing",50
2008,"Iran","PJAK","opposing",50
2008,"Turkey","PKK","opposing",50
2008,"India","PREPAK","opposing",50
2008,"India","PULF","opposing",50
2008,"Myanmar (Burma)","RCSS","opposing",50
2008,"Georgia","Republic of South Ossetia","opposing",50
2008,"Russia (Soviet Union)","Republic of South Ossetia","supportive",100
2008,"Peru","Sendero Luminoso","opposing",50
2008,"Sudan","SLM/A","opposing",50
2008,"Sudan","SLM/A-Unity","opposing",50
2008,"Ethiopia","Somalia","supportive",100
2008,"Afghanistan","Taleban","opposing",50
2008,"Albania","Taleban","opposingdirected",200
2008,"Australia","Taleban","opposingdirected",200
2008,"Austria","Taleban","opposingdirected",200
2008,"Azerbaijan","Taleban","opposingdirected",200
2008,"Belgium","Taleban","opposingdirected",200
2008,"Bulgaria","Taleban","opposingdirected",200
2008,"Canada","Taleban","opposingdirected",200
2008,"Croatia","Taleban","opposingdirected",200
2008,"Czech Republic","Taleban","opposingdirected",200
2008,"Denmark","Taleban","opposingdirected",200
2008,"Estonia","Taleban","opposingdirected",200
2008,"Finland","Taleban","opposingdirected",200
2008,"France","Taleban","opposingdirected",200
2008,"Georgia","Taleban","opposingdirected",200
2008,"Germany","Taleban","opposingdirected",200
2008,"Greece","Taleban","opposingdirected",200
2008,"Hungary","Taleban","opposingdirected",200
2008,"Iceland","Taleban","opposingdirected",200
2008,"Ireland","Taleban","opposingdirected",200
2008,"Italy","Taleban","opposingdirected",200
2008,"Latvia","Taleban","opposingdirected",200
2008,"Lithuania","Taleban","opposingdirected",200
2008,"Luxembourg","Taleban","opposingdirected",200
2008,"New Zealand","Taleban","opposingdirected",200
2008,"Norway","Taleban","opposingdirected",200
2008,"Pakistan","Taleban","opposingdirected",200
2008,"Poland","Taleban","opposingdirected",200
2008,"Portugal","Taleban","opposingdirected",200
2008,"Rumania","Taleban","opposingdirected",200
2008,"Slovakia","Taleban","opposingdirected",200
2008,"Slovenia","Taleban","opposingdirected",200
2008,"Spain","Taleban","opposingdirected",200
2008,"Sweden","Taleban","opposingdirected",200
2008,"the Netherlands","Taleban","opposingdirected",200
2008,"Turkey","Taleban","opposingdirected",200
2008,"United Kingdom","Taleban","opposingdirected",200
2008,"United States of America","Taleban","opposingdirected",200
2008,"Pakistan","TTP","opposing",50
2008,"DR Congo (Zaire)","Uganda","supportive",100
2008,"Sudan","Uganda","supportive",100
2008,"India","ULFA","opposing",50
2008,"Afghanistan","United States of America","supportive",100
2008,"Czech Republic","United States of America","supportive",100
2008,"Pakistan","United States of America","supportive",100
2008,"Rumania","United States of America","supportive",100
2009,"Albania","Afghanistan","supportive",100
2009,"Australia","Afghanistan","supportive",100
2009,"Azerbaijan","Afghanistan","supportive",100
2009,"Belgium","Afghanistan","supportive",100
2009,"Bulgaria","Afghanistan","supportive",100
2009,"Canada","Afghanistan","supportive",100
2009,"Croatia","Afghanistan","supportive",100
2009,"Czech Republic","Afghanistan","supportive",100
2009,"Denmark","Afghanistan","supportive",100
2009,"Estonia","Afghanistan","supportive",100
2009,"Finland","Afghanistan","supportive",100
2009,"France","Afghanistan","supportive",100
2009,"FYR","Afghanistan","supportive",100
2009,"Georgia","Afghanistan","supportive",100
2009,"Germany","Afghanistan","supportive",100
2009,"Greece","Afghanistan","supportive",100
2009,"Hungary","Afghanistan","supportive",100
2009,"Iceland","Afghanistan","supportive",100
2009,"Italy","Afghanistan","supportive",100
2009,"Latvia","Afghanistan","supportive",100
2009,"Lithuania","Afghanistan","supportive",100
2009,"Luxembourg","Afghanistan","supportive",100
2009,"Macedonia","Afghanistan","supportive",100
2009,"Netherlands","Afghanistan","supportive",100
2009,"New Zealand","Afghanistan","supportive",100
2009,"Norway","Afghanistan","supportive",100
2009,"Pakistan","Afghanistan","supportive",100
2009,"Poland","Afghanistan","supportive",100
2009,"Portugal","Afghanistan","supportive",100
2009,"Rumania","Afghanistan","supportive",100
2009,"Singapore","Afghanistan","supportive",100
2009,"Slovakia","Afghanistan","supportive",100
2009,"Slovenia","Afghanistan","supportive",100
2009,"Spain","Afghanistan","supportive",100
2009,"Sweden","Afghanistan","supportive",100
2009,"Turkey","Afghanistan","supportive",100
2009,"United Kingdom","Afghanistan","supportive",100
2009,"United States of America","Afghanistan","supportive",100
2009,"Afghanistan","al-Qaida","opposingdirected",200
2009,"Canada","al-Qaida","opposingdirected",200
2009,"Czech Republic","al-Qaida","opposingdirected",200
2009,"Denmark","al-Qaida","opposingdirected",200
2009,"France","al-Qaida","opposingdirected",200
2009,"Pakistan","al-Qaida","opposingdirected",200
2009,"Rumania","al-Qaida","opposingdirected",200
2009,"the Netherlands","al-Qaida","opposingdirected",200
2009,"United States of America","al-Qaida","opposing",50
2009,"Ethiopia","Al-Shabaab","opposingdirected",200
2009,"Somalia","Al-Shabaab","opposing",50
2009,"Mali","Algeria","supportive",100
2009,"United States of America","AQAP","opposingdirected",200
2009,"Yemen","AQAP","opposing",50
2009,"Algeria","AQIM","opposing",50
2009,"Mali","AQIM","opposingdirected",200
2009,"Philippines","ASG","opposing",50
2009,"Mali","ATNMC","opposing",50
2009,"Pakistan","BLA","opposing",50
2009,"Pakistan","BRA","opposing",50
2009,"India","CPI-Maoist","opposing",50
2009,"Central African Republic","CPJP","opposing",50
2009,"Philippines","CPP","opposing",50
2009,"Colombia","FARC","opposing",50
2009,"DR Congo (Zaire)","FDLR","opposingdirected",200
2009,"Rwanda","FDLR","opposing",50
2009,"Angola","FLEC-FAC","opposing",50
2009,"Russia (Soviet Union)","Forces of the Caucasus Emirate","opposing",50
2009,"Israel","Hamas","opposing",50
2009,"Afghanistan","Hizb-i Islami-yi Afghanistan","opposing",50
2009,"Albania","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Australia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Azerbaijan","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Belgium","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Bulgaria","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Canada","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Croatia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Czech Republic","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Denmark","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Estonia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Finland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"France","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"FYR","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Georgia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Germany","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Greece","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Hungary","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Iceland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Italy","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Latvia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Lithuania","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Luxembourg","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Macedonia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Netherlands","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"New Zealand","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Norway","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Pakistan","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Poland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Portugal","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Rumania","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Singapore","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Slovakia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Slovenia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Spain","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Sweden","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Turkey","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"United Kingdom","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"United States of America","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2009,"Ethiopia","Hizbul-Islam","opposingdirected",200
2009,"Somalia","Hizbul-Islam","opposing",50
2009,"Australia","Iraq","supportive",100
2009,"El Salvador","Iraq","supportive",100
2009,"Estonia","Iraq","supportive",100
2009,"United Kingdom","Iraq","supportive",100
2009,"United States of America","Iraq","supportive",100
2009,"Australia","ISI","opposingdirected",200
2009,"El Salvador","ISI","opposingdirected",200
2009,"Estonia","ISI","opposingdirected",200
2009,"Iraq","ISI","opposing",50
2009,"United Kingdom","ISI","opposingdirected",200
2009,"United States of America","ISI","opposingdirected",200
2009,"Nigeria","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad","opposing",50
2009,"Sudan","JEM","opposing",50
2009,"Iran","Jondullah","opposing",50
2009,"India","Kashmir Insurgents","opposing",50
2009,"India","KCP","opposing",50
2009,"Myanmar (Burma)","KNU","opposing",50
2009,"Pakistan","Lashkar-e-Islam","opposing",50
2009,"Central African Republic","LRA","opposingdirected",200
2009,"DR Congo (Zaire)","LRA","opposingdirected",200
2009,"Sudan","LRA","opposingdirected",200
2009,"Uganda","LRA","opposing",50
2009,"Sri Lanka","LTTE","opposing",50
2009,"Philippines","MILF","opposing",50
2009,"Myanmar (Burma)","MNDAA","opposing",50
2009,"India","NDFB - RD","opposing",50
2009,"Ethiopia","OLF","opposing",50
2009,"Ethiopia","ONLF","opposing",50
2009,"Thailand","Patani insurgents","opposing",50
2009,"Israel","PIJ","opposing",50
2009,"Iran","PJAK","opposing",50
2009,"Turkey","PKK","opposing",50
2009,"India","PREPAK","opposing",50
2009,"Myanmar (Burma)","RCSS","opposing",50
2009,"DR Congo (Zaire)","Rwanda","supportive",100
2009,"Peru","Sendero Luminoso","opposing",50
2009,"Sudan","SLM/A","opposing",50
2009,"Ethiopia","Somalia","supportive",100
2009,"Afghanistan","Taleban","opposing",50
2009,"Albania","Taleban","opposingdirected",200
2009,"Australia","Taleban","opposingdirected",200
2009,"Azerbaijan","Taleban","opposingdirected",200
2009,"Belgium","Taleban","opposingdirected",200
2009,"Bulgaria","Taleban","opposingdirected",200
2009,"Canada","Taleban","opposingdirected",200
2009,"Croatia","Taleban","opposingdirected",200
2009,"Czech Republic","Taleban","opposingdirected",200
2009,"Denmark","Taleban","opposingdirected",200
2009,"Estonia","Taleban","opposingdirected",200
2009,"Finland","Taleban","opposingdirected",200
2009,"France","Taleban","opposingdirected",200
2009,"FYR","Taleban","opposingdirected",200
2009,"Georgia","Taleban","opposingdirected",200
2009,"Germany","Taleban","opposingdirected",200
2009,"Greece","Taleban","opposingdirected",200
2009,"Hungary","Taleban","opposingdirected",200
2009,"Iceland","Taleban","opposingdirected",200
2009,"Italy","Taleban","opposingdirected",200
2009,"Latvia","Taleban","opposingdirected",200
2009,"Lithuania","Taleban","opposingdirected",200
2009,"Luxembourg","Taleban","opposingdirected",200
2009,"Macedonia","Taleban","opposingdirected",200
2009,"Netherlands","Taleban","opposingdirected",200
2009,"New Zealand","Taleban","opposingdirected",200
2009,"Norway","Taleban","opposingdirected",200
2009,"Pakistan","Taleban","opposingdirected",200
2009,"Poland","Taleban","opposingdirected",200
2009,"Portugal","Taleban","opposingdirected",200
2009,"Rumania","Taleban","opposingdirected",200
2009,"Singapore","Taleban","opposingdirected",200
2009,"Slovakia","Taleban","opposingdirected",200
2009,"Slovenia","Taleban","opposingdirected",200
2009,"Spain","Taleban","opposingdirected",200
2009,"Sweden","Taleban","opposingdirected",200
2009,"Turkey","Taleban","opposingdirected",200
2009,"United Kingdom","Taleban","opposingdirected",200
2009,"United States of America","Taleban","opposingdirected",200
2009,"Pakistan","TTP","opposing",50
2009,"Chad","UFR","opposing",50
2009,"Central African Republic","Uganda","supportive",100
2009,"DR Congo (Zaire)","Uganda","supportive",100
2009,"Sudan","Uganda","supportive",100
2009,"India","ULFA","opposing",50
2009,"Afghanistan","United States of America","supportive",100
2009,"Canada","United States of America","supportive",100
2009,"Czech Republic","United States of America","supportive",100
2009,"Denmark","United States of America","supportive",100
2009,"France","United States of America","supportive",100
2009,"Pakistan","United States of America","supportive",100
2009,"Rumania","United States of America","supportive",100
2009,"the Netherlands","United States of America","supportive",100
2009,"India","UNLF","opposing",50
2009,"United States of America","Yemen","supportive",100
2010,"Central African Republic","ADF","opposingdirected",200
2010,"DR Congo (Zaire)","ADF","opposingdirected",200
2010,"Sudan","ADF","opposingdirected",200
2010,"Uganda","ADF","opposing",50
2010,"Albania","Afghanistan","supportive",100
2010,"Armenia","Afghanistan","supportive",100
2010,"Australia","Afghanistan","supportive",100
2010,"Austria","Afghanistan","supportive",100
2010,"Azerbaijan","Afghanistan","supportive",100
2010,"Belgium","Afghanistan","supportive",100
2010,"Bosnia and Herzegovina","Afghanistan","supportive",100
2010,"Bulgaria","Afghanistan","supportive",100
2010,"Canada","Afghanistan","supportive",100
2010,"Croatia","Afghanistan","supportive",100
2010,"Czech Republic","Afghanistan","supportive",100
2010,"Denmark","Afghanistan","supportive",100
2010,"Estonia","Afghanistan","supportive",100
2010,"Finland","Afghanistan","supportive",100
2010,"France","Afghanistan","supportive",100
2010,"FYR","Afghanistan","supportive",100
2010,"Georgia","Afghanistan","supportive",100
2010,"Germany","Afghanistan","supportive",100
2010,"Greece","Afghanistan","supportive",100
2010,"Hungary","Afghanistan","supportive",100
2010,"Iceland","Afghanistan","supportive",100
2010,"Ireland","Afghanistan","supportive",100
2010,"Italy","Afghanistan","supportive",100
2010,"Jordan","Afghanistan","supportive",100
2010,"Latvia","Afghanistan","supportive",100
2010,"Lithuania","Afghanistan","supportive",100
2010,"Luxembourg","Afghanistan","supportive",100
2010,"Macedonia","Afghanistan","supportive",100
2010,"Malaysia","Afghanistan","supportive",100
2010,"Mongolia","Afghanistan","supportive",100
2010,"Montenegro","Afghanistan","supportive",100
2010,"Netherlands","Afghanistan","supportive",100
2010,"New Zealand","Afghanistan","supportive",100
2010,"Norway","Afghanistan","supportive",100
2010,"Poland","Afghanistan","supportive",100
2010,"Portugal","Afghanistan","supportive",100
2010,"Romania","Afghanistan","supportive",100
2010,"Singapore","Afghanistan","supportive",100
2010,"Slovakia","Afghanistan","supportive",100
2010,"Slovenia","Afghanistan","supportive",100
2010,"South Korea","Afghanistan","supportive",100
2010,"Spain","Afghanistan","supportive",100
2010,"Sweden","Afghanistan","supportive",100
2010,"Turkey","Afghanistan","supportive",100
2010,"Ukraine","Afghanistan","supportive",100
2010,"United Arab Emirate","Afghanistan","supportive",100
2010,"United Kingdom","Afghanistan","supportive",100
2010,"United States of America","Afghanistan","supportive",100
2010,"Afghanistan","al-Qaida","opposingdirected",200
2010,"Canada","al-Qaida","opposingdirected",200
2010,"France","al-Qaida","opposingdirected",200
2010,"Rumania","al-Qaida","opposingdirected",200
2010,"the Netherlands","al-Qaida","opposingdirected",200
2010,"United States of America","al-Qaida","opposing",50
2010,"Ethiopia","Al-Shabaab","opposingdirected",200
2010,"Somalia","Al-Shabaab","opposing",50
2010,"Niger","Algeria","supportive",100
2010,"United States of America","AQAP","opposingdirected",200
2010,"Yemen","AQAP","opposing",50
2010,"Algeria","AQIM","opposing",50
2010,"France","AQIM","opposingdirected",200
2010,"Mauritania","AQIM","opposing",50
2010,"Niger","AQIM","opposingdirected",200
2010,"Philippines","ASG","opposing",50
2010,"India","CPI-Maoist","opposing",50
2010,"Central African Republic","CPJP","opposing",50
2010,"Philippines","CPP","opposing",50
2010,"Myanmar (Burma)","DKBA 5","opposing",50
2010,"Colombia","ELN","opposing",50
2010,"Colombia","FARC","opposing",50
2010,"DR Congo (Zaire)","FDLR","opposingdirected",200
2010,"Rwanda","FDLR","opposing",50
2010,"Russia (Soviet Union)","Forces of the Caucasus Emirate","opposing",50
2010,"Afghanistan","Hizb-i Islami-yi Afghanistan","opposing",50
2010,"Albania","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Armenia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Australia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Austria","Hizb-i Islami-yi Afghanistan","opposingdirected",200
